"2018-02-13 10:33:38.317603","1","1","18.944","10.4","69.0","8","3098"
"2018-02-13 10:34:03.642253","0","1","18.944","10.4","68.9","8","3098"
"2018-02-13 10:34:08.648264","0","1","18.688","12.2","68.9","11","3098"
"2018-02-13 10:36:04.836976","1","1","18.944","10.4","68.8","11","3098"
"2018-02-13 10:36:09.843014","1","1","19.200","8.6","68.8","10","3098"
"2018-02-13 10:37:35.742660","0","1","18.944","10.4","68.7","10","3098"
"2018-02-13 10:37:40.749905","0","1","19.200","8.6","68.7","9","3098"
"2018-02-13 10:39:06.648320","0","1","18.688","12.2","68.6","9","3098"
"2018-02-13 10:39:11.650536","0","1","18.944","10.4","68.6","8","3098"
"2018-02-13 10:41:07.843786","0","1","18.688","12.2","68.5","8","3098"
"2018-02-13 10:41:12.850254","0","1","18.944","10.4","68.5","7","3098"
"2018-02-13 10:41:38.170992","1","1","18.944","10.4","68.6","7","3098"
"2018-02-13 10:41:43.176184","1","1","18.688","12.2","68.6","8","3098"
"2018-02-13 10:42:08.475812","0","1","18.944","10.4","68.5","8","3098"
"2018-02-13 10:42:38.780334","0","1","18.944","10.4","68.5","15","3098"
"2018-02-13 10:43:09.084776","0","1","18.688","12.2","68.5","17","3098"
"2018-02-13 10:43:39.389461","0","1","18.688","12.2","68.5","19","3098"
"2018-02-13 10:44:09.693787","0","1","18.688","12.2","68.5","24","3098"
"2018-02-13 10:44:39.990453","1","1","18.688","12.2","68.5","27","3098"
"2018-02-13 10:45:10.295033","1","1","18.944","10.4","68.5","26","3098"
"2018-02-13 10:45:40.599568","1","1","18.688","12.2","68.5","27","3098"
"2018-02-13 10:46:10.904100","1","1","18.944","10.4","68.5","29","3098"
"2018-02-13 10:46:41.209094","1","1","18.944","10.4","68.5","31","3098"
"2018-02-13 10:47:11.513146","0","1","18.688","12.2","68.5","33","3098"
"2018-02-13 10:47:41.817587","0","1","18.688","12.2","68.4","33","3098"
"2018-02-13 10:48:12.145669","0","1","18.688","12.2","68.5","33","3098"
"2018-02-13 10:48:17.151247","0","1","18.944","10.4","68.5","36","3098"
"2018-02-13 10:48:42.473628","0","1","18.944","10.4","68.4","36","3098"
"2018-02-13 10:48:47.476241","0","1","18.944","10.4","68.4","37","3098"
"2018-02-13 10:49:12.778026","0","1","18.944","10.4","68.4","38","3098"
"2018-02-13 10:49:43.082594","1","1","18.944","10.4","68.4","40","3098"
"2018-02-13 10:50:13.387321","1","1","18.944","10.4","68.4","41","3098"
"2018-02-13 10:50:43.691589","0","1","18.944","10.4","68.4","42","3098"
"2018-02-13 10:51:13.996168","1","1","19.200","8.6","68.4","44","3098"
"2018-02-13 10:52:14.589792","0","1","19.200","8.6","68.3","44","3098"
"2018-02-13 10:52:44.894318","0","1","18.944","10.4","68.3","46","3098"
"2018-02-13 10:53:15.198841","0","1","18.944","10.4","68.3","47","3098"
"2018-02-13 10:53:45.503247","0","1","18.944","10.4","68.3","48","3098"
"2018-02-13 10:54:15.808161","0","1","19.200","8.6","68.3","50","3098"
"2018-02-13 10:55:16.401329","1","1","19.200","8.6","68.3","52","3098"
"2018-02-13 10:55:46.705638","0","1","18.944","10.4","68.2","52","3098"
"2018-02-13 10:56:17.010369","0","1","18.944","10.4","68.2","53","3098"
"2018-02-13 10:57:17.603717","0","1","19.200","8.6","68.2","52","3098"
"2018-02-13 10:57:47.908323","1","1","19.200","8.6","68.2","54","3098"
"2018-02-13 10:58:48.502020","1","1","19.200","8.6","68.2","56","3098"
"2018-02-13 10:59:18.806185","0","1","18.944","10.4","68.2","54","3098"
"2018-02-13 10:59:49.110841","0","1","18.944","10.4","68.2","57","3098"
"2018-02-13 11:00:19.415520","0","1","19.200","8.6","68.2","56","3098"
"2018-02-13 11:00:49.719841","1","1","18.944","10.4","68.2","58","3098"
"2018-02-13 11:01:50.313430","1","1","19.200","8.6","68.2","60","3098"
"2018-02-13 11:02:50.930183","1","1","19.200","8.6","68.1","60","3098"
"2018-02-13 11:02:55.934239","1","1","18.944","10.4","68.1","58","3098"
"2018-02-13 11:03:21.258155","1","1","19.456","6.8","68.2","58","3098"
"2018-02-13 11:03:26.264163","1","1","19.200","8.6","68.2","60","3098"
"2018-02-13 11:04:21.875129","0","1","19.200","8.6","68.1","60","3098"
"2018-02-13 11:04:26.881083","0","1","19.200","8.6","68.1","59","3098"
"2018-02-13 11:04:52.180094","0","1","19.200","8.6","68.1","60","3098"
"2018-02-13 11:05:22.484304","0","1","18.944","10.4","68.1","62","3098"
"2018-02-13 11:05:52.788702","1","1","19.200","8.6","68.1","63","3098"
"2018-02-13 11:06:53.382336","1","1","19.200","8.6","68.1","62","3098"
"2018-02-13 11:07:23.686493","1","1","19.200","8.6","68.1","64","3098"
"2018-02-13 11:07:53.991155","0","1","19.200","8.6","68.1","67","3098"
"2018-02-13 11:08:54.584646","0","1","19.200","8.6","68.0","67","3098"
"2018-02-13 11:09:24.889057","0","1","19.200","8.6","68.0","68","3098"
"2018-02-13 11:10:55.771366","1","1","18.944","10.4","68.0","67","3098"
"2018-02-13 11:11:56.364757","0","1","18.944","10.4","68.0","66","3098"
"2018-02-13 11:12:26.669253","0","1","19.200","8.6","68.0","65","3098"
"2018-02-13 11:12:56.973986","1","1","19.200","8.6","68.0","63","3098"
"2018-02-13 11:13:27.302578","1","1","19.200","8.6","68.1","63","3098"
"2018-02-13 11:13:32.307471","1","1","19.200","8.6","68.1","65","3098"
"2018-02-13 11:13:57.606536","0","1","19.200","8.6","68.1","63","3098"
"2018-02-13 11:17:59.956858","1","1","19.456","6.8","68.0","63","3098"
"2018-02-13 11:18:04.962796","1","1","18.944","10.4","68.0","62","3098"
"2018-02-13 11:18:30.261362","1","1","19.200","8.6","68.0","63","3098"
"2018-02-13 11:19:00.566060","0","1","19.200","8.6","68.0","64","3098"
"2018-02-13 11:20:01.159307","0","1","19.200","8.6","68.0","65","3098"
"2018-02-13 11:21:01.752824","1","1","19.200","8.6","68.0","67","3098"
"2018-02-13 11:21:32.057125","1","1","18.944","10.4","68.0","68","3098"
"2018-02-13 11:22:02.361732","1","1","19.456","6.8","68.0","69","3098"
"2018-02-13 11:23:33.243915","1","1","19.200","8.6","68.0","70","3098"
"2018-02-13 11:24:03.572038","0","1","19.200","8.6","68.1","70","3098"
"2018-02-13 11:24:08.577934","0","1","18.944","10.4","68.1","71","3098"
"2018-02-13 11:26:35.032197","0","1","18.944","10.4","68.1","72","3098"
"2018-02-13 11:27:05.336874","0","1","18.688","12.2","68.1","71","3098"
"2018-02-13 11:28:36.219707","0","1","18.944","10.4","68.1","72","3098"
"2018-02-13 11:29:06.523589","0","1","18.944","10.4","68.1","70","3098"
"2018-02-13 11:29:36.828184","1","1","18.688","12.2","68.1","71","3098"
"2018-02-13 11:30:07.133743","0","1","18.944","10.4","68.1","70","3098"
"2018-02-13 11:30:37.437181","0","1","18.944","10.4","68.1","72","3098"
"2018-02-13 11:31:38.030544","1","1","18.944","10.4","68.1","73","3098"
"2018-02-13 11:32:08.358610","0","1","19.200","8.6","68.0","73","3098"
"2018-02-13 11:32:13.365075","0","1","19.200","8.6","68.0","72","3098"
"2018-02-13 11:33:08.952342","1","1","18.944","10.4","68.0","73","3098"
"2018-02-13 11:34:09.545599","1","1","18.944","10.4","68.0","74","3098"
"2018-02-13 11:34:39.850132","0","1","18.944","10.4","68.0","75","3098"
"2018-02-13 11:35:40.443651","1","1","18.944","10.4","68.0","76","3098"
"2018-02-13 11:36:41.036832","0","1","18.944","10.4","68.0","75","3098"
"2018-02-13 11:37:11.364795","0","1","18.944","10.4","67.9","75","3098"
"2018-02-13 11:37:16.369083","0","1","18.688","12.2","67.9","76","3098"
"2018-02-13 11:38:11.958590","0","1","19.200","8.6","67.9","77","3098"
"2018-02-13 11:38:42.262994","0","1","18.944","10.4","67.9","78","3098"
"2018-02-13 11:40:13.145225","0","1","18.944","10.4","67.9","79","3098"
"2018-02-13 11:41:13.738651","0","1","18.688","12.2","67.9","80","3098"
"2018-02-13 11:41:44.043368","0","1","18.944","10.4","67.9","79","3098"
"2018-02-13 11:42:14.347725","1","1","18.688","12.2","67.9","78","3098"
"2018-02-13 11:43:14.941358","0","1","18.944","10.4","67.9","77","3098"
"2018-02-13 11:44:15.534626","0","1","18.688","12.2","68.0","77","3098"
"2018-02-13 11:44:45.862880","0","1","18.688","12.2","67.9","77","3098"
"2018-02-13 11:44:50.870165","0","1","18.944","10.4","67.9","76","3098"
"2018-02-13 11:45:16.167115","0","1","18.944","10.4","67.9","77","3098"
"2018-02-13 11:45:46.471572","0","1","19.200","8.6","67.9","76","3098"
"2018-02-13 11:46:47.065397","0","1","18.944","10.4","67.9","77","3098"
"2018-02-13 11:47:17.369895","0","1","18.944","10.4","67.9","78","3098"
"2018-02-13 11:47:47.697706","0","1","18.944","10.4","68.0","78","3098"
"2018-02-13 11:47:52.703048","0","1","18.944","10.4","68.0","80","3098"
"2018-02-13 11:48:18.025669","0","1","18.688","12.2","67.9","80","3098"
"2018-02-13 11:48:23.031159","0","1","18.944","10.4","67.9","79","3098"
"2018-02-13 11:49:18.619071","0","1","18.944","10.4","67.9","77","3098"
"2018-02-13 11:49:48.947425","1","1","18.688","12.2","68.0","77","3098"
"2018-02-13 11:49:53.952845","1","1","18.944","10.4","68.0","81","3098"
"2018-02-13 11:50:19.275234","0","1","18.944","10.4","67.9","81","3098"
"2018-02-13 11:50:24.281143","0","1","19.200","8.6","67.9","75","3098"
"2018-02-13 11:51:19.868387","0","1","19.200","8.6","67.9","76","3098"
"2018-02-13 11:51:50.173379","0","1","18.944","10.4","67.9","77","3098"
"2018-02-13 11:52:20.477558","0","1","18.944","10.4","67.9","78","3098"
"2018-02-13 11:52:50.782107","1","1","19.200","8.6","67.9","79","3098"
"2018-02-13 11:53:51.375486","0","1","18.944","10.4","67.9","82","3098"
"2018-02-13 11:54:21.680211","0","1","18.944","10.4","67.9","80","3098"
"2018-02-13 11:54:51.984393","1","1","18.944","10.4","67.9","79","3098"
"2018-02-13 11:55:52.577917","1","1","18.944","10.4","67.9","78","3098"
"2018-02-13 11:56:22.882484","0","1","19.200","8.6","67.9","79","3098"
"2018-02-13 11:56:53.186934","1","1","19.200","8.6","67.9","81","3098"
"2018-02-13 11:57:23.491548","1","1","19.200","8.6","67.9","82","3098"
"2018-02-13 11:57:53.796124","1","1","18.944","10.4","67.9","83","3098"
"2018-02-13 11:58:24.100936","0","1","18.944","10.4","67.9","84","3098"
"2018-02-13 11:58:54.405124","1","1","18.944","10.4","67.9","83","3098"
"2018-02-13 11:59:54.998599","1","1","19.200","8.6","67.9","85","3098"
"2018-02-13 12:00:55.592444","1","1","19.456","6.8","67.9","86","3098"
"2018-02-13 12:01:25.896837","0","1","19.456","6.8","67.9","85","3098"
"2018-02-13 12:01:56.201143","0","1","19.456","6.8","67.9","84","3098"
"2018-02-13 12:02:26.505639","0","1","19.200","8.6","67.9","85","3098"
"2018-02-13 12:03:27.099118","1","1","19.200","8.6","67.9","86","3098"
"2018-02-13 12:03:57.426717","1","1","19.456","6.8","68.0","86","3098"
"2018-02-13 12:04:02.429109","1","1","19.200","8.6","68.0","87","3098"
"2018-02-13 12:04:27.723789","0","1","19.200","8.6","68.0","85","3098"
"2018-02-13 12:04:58.029541","0","1","19.200","8.6","68.0","86","3098"
"2018-02-13 12:05:28.332750","1","1","19.200","8.6","68.0","85","3098"
"2018-02-13 12:05:58.636898","1","1","19.200","8.6","68.0","86","3098"
"2018-02-13 12:06:28.942485","0","1","19.200","8.6","68.0","85","3098"
"2018-02-13 12:06:59.246120","0","1","19.200","8.6","68.0","86","3098"
"2018-02-13 12:07:29.550920","1","1","19.200","8.6","68.0","85","3098"
"2018-02-13 12:07:59.878615","1","1","19.200","8.6","68.1","85","3098"
"2018-02-13 12:08:04.884185","1","1","19.200","8.6","68.1","86","3098"
"2018-02-13 12:08:30.175391","0","1","18.944","10.4","68.1","87","3098"
"2018-02-13 12:09:00.480046","1","1","19.200","8.6","68.1","86","3098"
"2018-02-13 12:10:01.073203","1","1","19.200","8.6","68.1","85","3098"
"2018-02-13 12:10:31.378138","1","1","19.200","8.6","68.0","85","3098"
"2018-02-13 15:01:01.168179","0","1","17.920","17.6","68.2","85","3098"
"2018-02-13 15:01:06.174281","0","1","17.664","19.4","68.2","91","3098"
"2018-02-13 15:01:31.467670","1","1","17.664","19.4","68.2","99","3098"
"2018-02-13 15:02:01.780006","1","1","17.664","19.4","68.2","98","3098"
"2018-02-13 15:04:02.959081","0","1","17.152","22.9","68.2","99","3098"
"2018-02-13 15:09:05.894977","1","1","16.896","24.7","68.1","99","3098"
"2018-02-13 15:09:10.896215","1","1","16.896","24.7","68.1","98","3098"
"2018-02-13 15:09:36.199406","0","1","16.896","24.7","68.1","99","3098"
"2018-02-13 15:10:36.800478","0","1","16.896","0.9","68.1","100","3098"
"2018-02-13 15:11:07.112898","1","1","16.896","0.9","68.1","102","3098"
"2018-02-13 15:11:37.425135","1","1","16.896","0.9","68.0","102","3098"
"2018-02-13 15:12:07.761266","0","1","16.896","0.9","68.1","102","3098"
"2018-02-13 15:12:12.762714","0","1","16.640","2.7","68.1","103","3098"
"2018-02-13 15:12:38.065637","0","1","16.640","2.7","68.0","103","3098"
"2018-02-13 15:13:08.377980","0","1","16.640","2.7","68.0","104","3098"
"2018-02-13 15:13:38.690116","0","1","16.640","2.7","68.0","105","3098"
"2018-02-13 15:14:09.002383","1","1","16.640","2.7","68.0","104","3098"
